"country","year","militaryexpenditures","lifeExp","GDPpercap","GDP","HIV","healthcare","womenEd","menEd"
"Zambia",2008,2.04232576296362,51.1,792688.768856114,9759591806486.22,42000,72.58389754,5,7.4
"Afghanistan",2009,1.75966386554622,53.3,NA,NA,350,33.71030774,0.4,2.6
"Albania",2009,2.05325803649001,77,3714705.89474592,11860026948390.9,NA,259.58258479,9.4,10.2
"Algeria",2009,3.82698823998405,75.7,4385407.9513665,153270744648795,600,180.54427064,4.2,4.7
"Angola",2009,4.39162245531516,57.1,1239637.16094129,50529462530292.8,11000,201.25701625,2.8,5.1
"Argentina",2009,0.965814263929837,75.6,19866458.0473097,795899379526604,2900,734.09341805,10.1,9.8
"Armenia",2009,4.16978206681773,72.6,2604913.96053036,8036104865043,350,128.77436104,11.3,11.3
"Australia",2009,1.93675955453973,81.8,50015395.5125962,1101244482918276,150,3945.38130717,11.5,11.9
"Austria",2009,0.907872979873457,80.3,52367995.1951608,437775210585212,60,5034.50885926,11,11.8
"Azerbaijan",2009,3.32570256871199,69.7,4519763.48984874,40439422246204.8,350,282.70029571,11.3,12.1
"Bahrain",2009,3.95109997521958,78.2,23201414.750251,27135864260769,NA,770.62362794,7.8,9.1
"Bangladesh",2009,1.22146366790112,68.6,1064153.99698261,156462716478682,120,NA,2.6,4.7
"Belarus",2009,1.37294077073854,70.1,5079017.98263014,48286223960864.6,1000,310.74738971,11.7,11.8
"Belgium",2009,1.18783525241499,79.8,48381189.904502,522591867923116,60,4748.93162249,11.9,12.1
"Belize",2009,1.27872498146775,70.9,7122691.89644526,2374201047156.42,350,241.79231733,8.3,8.5
"Bolivia",2009,1.99709603370807,71.6,2405560.96998198,23510608212021.8,1900,90.42115338,6.7,8.4
"Bosnia and Herzegovina",2009,1.41782046484554,77.7,4323199.65170996,16288445833353.5,NA,494.73138483,7.5,9.4
"Botswana",2009,2.86135510967518,54.3,7930377.93106032,15714078599770.6,5800,581.39060534,6,5.3
"Brazil",2009,1.61517365540081,73.4,8849517.38399516,1710139234593132,14000,734.05649099,7.2,6.8
"Brunei",2009,3.26043788513522,77,34184920.00755,13394916500998.4,NA,833.44320934,NA,NA
"Bulgaria",2009,1.98326708050352,73.5,5055876.7541258,38340066949473.6,350,462.64851516,12,11.8
"Burkina Faso",2009,1.3166289731943,58.5,539941.29334563,8630680264716.06,7100,38.83805692,0.8,1.7
"Cambodia",2009,1.94394689527412,66.6,1065235.04572502,14889752141344.9,1800,40.86631482,3.2,5.4
"Cameroon",2009,1.54668703456177,57.3,1296971.3234496,27105846306382,37000,60.41222601,4.2,6.6
"Canada",2009,1.4157104222736,81.1,50139738.299205,1691197829513316,350,4518.80735152,14.2,14.2
"Cape Verde",2009,0.524910725265654,70.7,3756942.6299734,1846991892690.15,NA,150.18677369,3.5,5
"Central African Republic",2009,1.81764705882353,47.6,454349.814265756,2040894512983.66,11000,18.26965283,NA,NA
"Chad",2009,6.16028708133971,55.2,545251.005390992,5963458773300.76,11000,28.44285764,0.7,2.7
"Chile",2009,3.06407613914906,78.5,12903262.2510301,207440069178946,NA,801.91497652,10.1,10.2
"China",2009,2.24110793987865,73.9,4416807.89500736,5880449695254880,26000,191.29410863,6.4,7.7
"Colombia",2009,3.83378037173668,76.2,6275390.66985986,287864707794008,11000,391.85928973,6.4,6.6
"Congo, Dem. Rep.",2009,1.09227013627352,57.9,202338.013397024,12990971322910.7,NA,16.7295708,4,7.6
"Cote d'Ivoire",2009,1.81985294117647,56,1170608.97867197,22662113376406.8,36000,61.04527379,2,4.1
"Croatia",2009,1.77989024038029,76.4,12657261.5068574,56682179107723.2,60,1112.0023313,10.8,11.1
"Cuba",2009,3.34464808136342,77.7,8804615.10723644,99163104635984,150,672.20393273,10.2,10.5
"Cyprus",2009,2.00047208780833,80.3,30454340.914,24363807728558,NA,1794.39267013,11.8,12.3
"Czech Republic",2009,1.38595564588919,77.3,15266986.9559874,159792240175739,60,1494.55579925,NA,NA
"Denmark",2009,1.39413936237251,79.1,60652076.9099982,334392647313026,60,6451.70353569,12.8,12.8
"Dominican Republic",2009,0.69021075403991,74.3,7615619.57406952,74609097855462.2,2200,278.74872192,NA,NA
"Ecuador",2009,3.74650187927725,74.9,3384134.39485886,48263056025149.8,2300,320.94090733,8.1,8.5
"Egypt",2009,2.13730569948187,70.1,3823929.00165468,304829100553492,300,113.62026791,5.3,7.9
"El Salvador",2009,1.04060790862011,73.8,5069611.94329416,31230954016544,350,227.74417528,6.5,7.4
"Estonia",2009,2.2688576494624,74.9,11662021.0921151,15674722961912.5,300,967.3020095,11.7,11.1
"Ethiopia",2009,1.19263414643568,61.2,406419.808580136,33276201644557.6,NA,15.54930077,1,2.3
"Fiji",2009,1.7741701407875,64.9,4487638.07326048,3824579304496.38,60,145.39712204,9.2,9.5
"Finland",2009,1.50187226840098,79.8,52411376.6324008,280381426202322,60,4078.47730688,12.3,11.8
"France",2009,2.55313248956227,81.2,45017525.2245416,2913544676598180,1300,4839.85401117,10.5,10.5
"Georgia",2009,5.60435894584677,72.1,2388921.75865028,10537056093054.7,60,250.9573636,12.5,12.5
"Germany",2009,1.43887134133502,80.1,48736391.2140764,3991622875287380,600,4722.74313675,12,12.4
"Ghana",2009,0.434443282970807,62.4,683104.581376074,16257050916407.1,18000,54.4712386,5.2,7.8
"Greece",2009,3.28610507698533,80.2,28385263.6298378,318495154610528,350,3015.47337593,10.1,10.7
"Guatemala",2009,0.390626775760748,70.9,3711645.70191932,52087836490306.2,1700,189.78121359,3.9,5
"Guyana",2009,1.40348668890427,65.3,2324305.3624033,1750232153859.39,350,166.71789131,9.4,9.3
"Honduras",2009,1.10621088470348,71.9,2764263.22628738,20593548187572.6,3400,134.45597568,5.7,5.9
"Hungary",2009,1.16544339731551,74.3,11102852.6747347,111280006360430,150,957.03703748,11.1,11.3
"Iceland",2009,0.082053803903553,82.5,70621948.829171,22456298695001.4,60,3698.07832154,NA,NA
"India",2009,2.9021183915636,65,1471263.70834717,1776904618384484,170000,44.32984661,3.4,6.2
"Indonesia",2009,0.612410887579816,69.6,2179448.02824408,517432553004314,9400,56.35137088,6.1,7.3
"Iraq",2009,4.62138338576745,67.1,1504366.70969324,46771908836162.4,NA,200.41468821,3.7,6.2
"Ireland",2009,0.634509024681125,80.3,55628248.9534052,248041037673924,60,4713.57133976,11.5,11.2
"Israel",2009,7.00220417527435,81,43204420.0187848,323411006492616,60,2004.32231549,12.5,12.5
"Italy",2009,1.8147061018366,81.6,37394439.5720016,2250872208036740,600,3323.34057517,10.2,10.6
"Jamaica",2009,0.912386980108499,74.8,NA,19717633873069.9,2100,227.58675619,10.3,9.9
"Japan",2009,1.0194450169345,82.7,76484048.580235,9756149056467560,150,3754.17193319,12.2,12.2
"Jordan",2009,5.89514937988151,77.5,5154960.82525378,30491593281203.4,NA,373.28790924,8.6,10.6
"Kazakhstan",2009,1.10538512470302,68.2,4691728.30026016,75506240255492.6,1100,325.93625355,11.9,11.9
"Kenya",2009,1.89667687330926,61.9,913543.08637575,35979156882326.6,80000,35.53647406,5.9,7.6
"South Korea",2009,2.9220586556258,80.1,30651880.4796194,1507520785748644,350,1184.2313743,NA,NA
"Kuwait",2009,4.05538421156244,77.4,46232681.2156906,122344897043545,NA,1578.75097298,7,7.5
"Kyrgyz Republic",2009,3.51848621603207,67.7,764800.65901466,4117151387673.62,350,57.02567097,NA,NA
"Lao",2009,0.239564768804235,63.3,1038610.37155513,6348135112228.1,350,39.09077981,NA,NA
"Latvia",2009,1.40642729630786,73.3,9986362.38749746,22517589447650.4,350,756.40127587,12.9,12
"Lebanon",2009,4.08364831240852,77.9,12700660.4820565,53304545036586.2,150,617.13146173,8.5,8.8
"Lesotho",2009,2.772141693202,45.5,948335.44215368,2038163480612.12,14000,75.0272649,8.4,5.9
"Liberia",2009,0.81772332399948,60.3,494996.52449347,1887116882844.6,3600,27.99046453,2.2,5.9
"Lithuania",2009,1.3668259370332,73.6,10359163.288871,3.459397e+13,60,835.61777423,12.5,12.3
"Macedonia, FYR",2009,1.70426519145472,74.7,4370677.69725708,8989474396709.74,NA,311.42637673,9.6,10.8
"Madagascar",2009,0.837135121257216,62.3,491892.291138906,9898662909133.3,1700,17.75463612,4.5,5.4
"Malaysia",2009,2.05518731891238,74.3,9803094.19324256,274737459995388,5800,316.47750722,7.7,8.3
"Mali",2009,1.94424757854949,58.9,532484.297879128,7939241306814.1,4400,33.08878336,0.8,2
"Malta",2009,0.729808071625817,81.2,21644616.043019,8960676240265.44,60,1667.74046334,NA,NA
"Mauritania",2009,3.79004102443248,68.2,1186444.19238605,4007369497528.88,1200,37.93145194,1.5,3.1
"Mexico",2009,0.539665660903244,75.3,11751239.9937852,1312518160565978,5200,523.73961625,7.6,8.3
"Moldova",2009,0.45838159854377,70.6,1113215.75967124,3969285452331.04,1100,190.50656257,11.2,11.3
"Mongolia",2009,0.821013186636311,65,1477123.38276973,4005454914985.24,60,96.53722063,9.2,9
"Montenegro",2009,1.85174810724171,76.3,4347027.91310656,2740518542399.34,NA,621.23442873,10.6,11.7
"Morocco",2009,3.36064353968672,73.5,3594814.5006,115565704732124,1200,151.51309,2.5,4.7
"Mozambique",2009,0.871482609789905,54.4,735043.514677556,16802070829913,74000,22.9572644,1.7,3.6
"Namibia",2009,3.35363839374199,60.3,5150887.81235872,11548692244557.6,6600,296.72591182,6.9,6.9
"Nepal",2009,1.64549840529733,68.7,522938.359769804,15391518172718.8,4700,NA,1.3,4.2
"Netherlands",2009,1.52903378301482,80.6,52420610.7204994,867710302022876,150,5750.93364856,11.4,11.8
"New Zealand",2009,1.14056236606359,80.5,29556327.857635,127559199767981,60,2701.85931545,12.3,12.5
"Nicaragua",2009,0.748499440603484,77.1,2317756.62564202,10049810171277.5,350,103.94291563,5.8,5.7
"Nigeria",2009,0.892430278884462,60.3,1027000.67530053,158743482779295,210000,66.63782501,4.1,6.7
"Norway",2009,1.65322993008144,80.8,80398692.4466546,388223256583164,60,7532.60659913,13.6,13.6
"Oman",2009,9.57824639289678,76.2,22383622.0148694,60707538995030,60,520.37929657,5,6.7
"Pakistan",2009,3.23797853314543,64.3,1307222.35182582,222874047402794,5800,20.07496586,2.4,5.4
"Papua New Guinea",2009,0.540187179435532,58.8,1410015.14725981,9451840547550.68,1400,43.66919142,3.2,4.9
"Paraguay",2009,0.859392060008842,74,2812723.4020139,18189402914018,NA,147.15130769,7.2,6.9
"Peru",2009,1.34887576301616,78.2,5910372.4441513,170012820836348,4100,235.72764059,8.3,9.7
"Philippines",2009,1.25689259979922,69.9,2614279.25459604,239737485769354,120,66.10532507,9.2,8.8
"Poland",2009,1.83734775084639,75.7,12665920.9558735,483225187937866,150,829.47574124,12.4,12.4
"Portugal",2009,2.05514897011102,79.6,23181223.5156654,246473941768288,350,2364.78897178,7.7,7.6
"Romania",2009,1.38110385310673,73.3,5213745.24308734,111993338533358,600,431.82895489,11.5,12.2
"Russia",2009,4.36259042048761,68.8,5612829.65912678,796419511407812,NA,476.01960987,12.9,12.7
"Rwanda",2009,2.15075376884422,64.3,677545.386628192,6686031889109.12,8500,51.50488593,2.8,4.1
"Saudi Arabia",2009,10.9565340506867,78.5,18588711.9915476,498346731596160,NA,608.16439313,5,8.5
"Senegal",2009,1.62721916553418,63.9,1105085.80512501,13414071808286.5,2000,59.65758002,1.5,3.3
"Serbia",2009,2.3529732635438,74.6,2357199.3890783,17256601787960.2,60,576.49381756,10,10.8
"Seychelles",2009,1.03052753556762,73,16324393.1695334,1425086874913.93,NA,301.40793295,11.7,10
"Sierra Leone",2009,1.41770532202265,54.2,522737.407530542,3000143143878.18,2800,45.15682238,1.5,3.2
"Singapore",2009,4.40478371403135,81,57899714.6392076,288780616734512,60,1531.37049412,6.1,8.1
"Slovak Republic",2009,1.53992735428537,75.2,16212516.3104959,87848978754889.8,60,1473.5874303,12.1,12.8
"Slovenia",2009,1.6284053382673,79.1,25227355.9428084,51455455868512.2,60,2230.96842637,11.7,12
"South Africa",2009,1.39453037856185,53.9,7395347.35918234,364739662831984,340000,520.62615057,8.5,8.5
"Spain",2009,1.16392815253605,81.5,31046006.0833438,1425294832282408,1600,3031.59926717,9,9
"Sri Lanka",2009,3.61922299625338,74.1,2447371.42030302,50048745545196.8,350,65.03913862,9.4,9.2
"Swaziland",2009,3.4126825365073,45.9,3591959.47904964,3748242044023.62,8100,168.80620808,7.3,7.3
"Sweden",2009,1.24770187295342,81.2,61770918.2801336,574377810191596,60,4347.45698076,12.8,12.4
"Switzerland",2009,0.82385933391921,82,76168471.3563952,573920912311700,60,7184.64588771,12.6,13.5
"Syria",2009,4.00928725590487,76.3,3017276.05683142,60460515561706.4,NA,95.44026999,5.1,7.4
"Tanzania",2009,1.027907821664,60.8,883013.21914,37304010454048.6,96000,27.11711156,4,5.7
"Thailand",2009,1.8580882859589,74,5062467.46915544,347822507556824,28000,160.13614673,6.6,7.1
"Timor-Leste",2009,4.63139195533562,70.4,790888.553572202,877942447552.448,NA,64.53721656,2,3.1
"Tunisia",2009,1.29833003787789,77,6167973.0200422,64391171140032.6,60,242.55028841,4.5,8.1
"Turkey",2009,2.61117799502185,78.5,9937158.04537618,713947163605602,120,575.4900234,5.8,8.2
"Uganda",2009,2.12618045148639,57,741072.264373062,23986959615651.2,69000,44.05201436,3.7,6.1
"Ukraine",2009,2.85510951502444,69.6,1982200.5282857,91286875589300,23000,200.00292345,12.2,12.1
"United Arab Emirates",2009,5.834881975816,75.6,45014003.140492,312343840201294,NA,1704.0598248,8.3,9.5
"United Kingdom",2009,2.66720904771949,80,55867555.3428302,3417657164087040,350,3439.74505685,13,13
"United States",2009,4.82273002683286,78.5,73078456.46336,22418389826224800,19000,7959.95353756,13.7,13.7
"Uruguay",2009,2.13321627636907,76.2,16765658.0315417,56080086644709,600,786.84544218,10,9.5
"Venezuela",2009,1.2203388985043,74.4,11401768.1164481,323627786217264,3200,687.87494035,8.9,8.6
"Vietnam",2009,2.47113163972286,74.3,1367992.90035583,117681589253111,14000,77.11004924,6.9,8.1
"Zambia",2009,1.65285219982943,52.3,820632.534367074,10384501110004.4,45000,62.51885972,5.2,7.5
"Afghanistan",2010,3.34244694132335,53.6,NA,NA,350,37.6667862,NA,NA
"Albania",2010,1.60235862337985,77.2,3830848.91713234,12275127891584.5,NA,240.8247849,NA,NA
"Algeria",2010,3.50236534152212,76,4463960.49166636,158328679222205,NA,178.24506554,NA,NA
"Angola",2010,4.24827499585397,57.6,1246490.54985418,52251326540485.4,NA,123.20109633,NA,NA
"Argentina",2010,0.93861640145599,75.8,21498638.4489686,868811060487774,NA,741.83297921,NA,NA
"Armenia",2010,4.2265936242749,73,2653421.72706662,8204571026454.36,350,133.47676132,NA,NA
"Australia",2010,1.97006951400905,82,50381679.719022,1126098878369888,150,4774.5349072,NA,NA
"Austria",2010,0.926633512148211,80.5,53285987.7152684,447908274848326,60,4958.43296203,NA,NA
"Azerbaijan",2010,2.79053338043094,70.1,4689621.86923508,42461393358515,350,331.50679782,NA,NA
"Bahrain",2010,3.38456545425041,78.7,22472809.957327,28356978152503.6,NA,864.14757011,NA,NA
"Bangladesh",2010,1.30176921648861,68.8,1116124.76993105,165958970502932,NA,NA,NA,NA
"Belarus",2010,1.39047557669473,70.2,5479901.28618032,52004263205851.2,NA,319.64040069,NA,NA
"Belgium",2010,1.11393675568387,80.1,49100793.1063268,534286192796004,60,4618.30832385,NA,NA
"Belize",2010,1.09564596716631,71.2,7084729.00247324,2443052877523.96,350,238.82359199,NA,NA
"Bolivia",2010,1.66817082487015,71.8,2465377.46668104,24480825972145.2,1700,96.52464129,NA,NA
"Bosnia and Herzegovina",2010,1.32199804751058,77.9,4366516.69921068,16418753400020.4,NA,499.20787188,NA,NA
"Botswana",2010,2.36031199571786,55.6,8379373.40391132,16816333736175.2,NA,614.59870623,NA,NA
"Brazil",2010,1.60423438728835,73.6,9433228.25099648,1838974548236036,15000,990.39407477,NA,NA
"Brunei",2010,3.15995871066333,77.1,34450631.2411684,13743045814726.9,NA,881.56624127,NA,NA
"Bulgaria",2010,1.87204188132097,73.7,5110354.2019557,38493427217271.6,350,434.89314499,NA,NA
"Burkina Faso",2010,1.4070006863418,59,565393.874528608,9311310016963.54,NA,39.77877598,NA,NA
"Cambodia",2010,1.55798382539942,67,1115953.82606899,15777639761189,1500,45.18599793,NA,NA
"Cameroon",2010,1.57176216992994,57.8,1306057.38647218,27973233388186.4,NA,61.34140305,NA,NA
"Canada",2010,1.4650918867813,81.3,51150433.9500092,1745568967206556,350,5222.11760045,NA,NA
"Cape Verde",2010,0.499526550693993,71.1,3917776.91052726,1943213429844.61,NA,154.63489768,NA,NA
"Central African Republic",2010,2.59908443540183,47.9,459162.794170174,2108244031912.12,NA,18.19331692,NA,NA
"Chad",2010,2.64775413711584,55.8,600212.30690924,6738708413829.86,NA,30.64455299,NA,NA
"Chile",2010,3.04154816218489,78.5,13563392.9680189,220083967974292,NA,947.22032001,NA,NA
"China",2010,2.04227611174538,74.3,4852664.93267908,6492016463561400,NA,220.87664465,NA,NA
"Colombia",2010,3.60896852480425,76.4,6436143.4077637,299382707802220,11000,472.15222319,NA,NA
"Congo, Dem. Rep.",2010,1.40113392070276,58.4,211063.476154574,13922969999919,NA,15.754249,NA,NA
"Congo, Rep.",2010,1.11258573388299,60.4,2507608.29707024,10134119233730.2,NA,72.29518609,NA,NA
"Cote d'Ivoire",2010,1.69133192389006,56.6,1175089.08452107,23206004097440.6,NA,59.74525371,NA,NA
"Croatia",2010,1.66993694740129,76.7,12510479.7845388,56006938883989.6,60,1066.72460606,NA,NA
"Cyprus",2010,2.06699112510736,80.6,30656669.628,24641555136663.6,NA,1704.5280683,NA,NA
"Czech Republic",2010,1.26365576518772,77.5,15599019.0129053,164168951698974,NA,1480.00298496,NA,NA
"Denmark",2010,1.44348040176719,79.4,61335649.724239,338725081522792,NA,6421.50085221,NA,NA
"Dominican Republic",2010,0.696094588102498,74.4,8098078.21412714,80392213816668.6,2000,323.34566862,NA,NA
"Ecuador",2010,3.61170756221192,75.1,3456104.31268666,49991646839787,2100,328.19946568,NA,NA
"Egypt",2010,1.9985082048732,70.1,3951100.06149758,320517492323450,NA,123.18763023,NA,NA
"El Salvador",2010,1.04536608813743,74.1,5111775.35257902,31657188976094.4,350,236.78373284,NA,NA
"Estonia",2010,1.74061800455607,76.4,12051426.7859886,16029524193750.4,NA,853.32661218,NA,NA
"Ethiopia",2010,1.12054502457029,62.1,437317.27833862,36582972710973,NA,15.71461791,NA,NA
"Fiji",2010,1.59356004599967,65.2,4436293.91089472,3816930145887.38,60,154.27682267,NA,NA
"Finland",2010,1.42832501488418,80,53906441.106459,290843928505620,NA,3984.33591437,NA,NA
"France",2010,2.30320057281706,81.4,45516308.2537164,2961999658390000,1300,4690.93184981,NA,NA
"Gabon",2010,0.948378082735314,63,8427763.12521012,12687619166915.3,NA,302.06784432,NA,NA
"Georgia",2010,3.90486321448658,72.2,2514359.75493236,11195941116762.8,150,271.62547155,NA,NA
"Germany",2010,1.37403100775194,80.3,50840551.4350626,4138928140110540,NA,4668.32532819,NA,NA
"Ghana",2010,0.388770198680505,62.9,720648.116815252,17558794784814.9,NA,67.03337705,NA,NA
"Greece",2010,2.3786077475966,80.4,26904047.5452608,307294577559360,150,2729.36505193,NA,NA
"Guatemala",2010,0.410672316813279,71.2,3725334.51938974,53603573900748.2,2100,196.89339858,NA,NA
"Guyana",2010,1.27414839416439,65.5,2421139.11699668,1826732515800.18,350,158.78327698,NA,NA
"Honduras",2010,1.10519042300769,72,2784631.66400508,21164659793430.6,3000,NA,NA,NA
"Hungary",2010,1.05016655287479,74.6,11267981.9796751,112680078960336,150,942.34499939,NA,NA
"India",2010,2.74688473560844,65.4,1589602.51201994,1946649900424668,NA,54.24549406,NA,NA
"Indonesia",2010,0.65864226928534,69.8,2290770.86916858,549489354839772,12000,76.89321523,NA,NA
"Iraq",2010,4.41510309531266,67.3,1472544.24472534,47166804062466.2,NA,246.75322661,NA,NA
"Ireland",2010,0.616698363488008,81,55198593.1654308,246976067558120,60,4241.63794469,NA,NA
"Israel",2010,6.54976931715171,81.6,44478102.5238474,339083262400802,60,2183.22302984,NA,NA
"Italy",2010,1.72724594062992,81.9,37888827.6161682,2291488133519160,600,3247.67931731,NA,NA
"Jamaica",2010,0.772673931265717,74.8,NA,19599328069831.5,1800,247.27997906,NA,NA
"Japan",2010,0.9954891637808,82.7,79943574.906885,10188845315983360,150,4065.41894622,NA,NA
"Jordan",2010,5.17534910219945,77.9,5158764.89859818,31195051339849,NA,357.43869743,NA,NA
"Kazakhstan",2010,1.01304039688814,68.5,4963350.5675371,81018195794143.4,1200,393.10063597,NA,NA
